;texts;labels
8266;chang system wshadow ;0
8267;chang transient system wshadow ;0
8268;chang error vector wshadow ;0
8269;chang perf log wshadow ;0
8270;chang plt loader read wshadow ;0
8271;chang locat map wshadow ;0
8272;chang plt loader write wshadow ;0
8273;chang statist wshadow ;0
8274;chang miscellan wshadow ;0
8275;chang miscellan wshadow ;0
8276;ignor near zero pivot precondition ;0
8277;chang miscellan wshadow ;0
8278;oper typevector ;0
8279;affin map function enabl futur optim comput map invers map etc ;0
8280;compil complain control reah end non void func ;0
8281;util enum string also bother ifdef base configur state enum definit realli complic matter enum ;0
8282;remov ifdef disabl ifem ;0
8283;use default quadratur rule accur comput macroel ;0
8284;link wiki navig panel ;0
8285;galleri navig panel ;0
8286;enhanc readabl perflog ;0
8287;option scale number flux face kelli estim use equal weight element boundari may fewer face flux jump comput ;0
8288;minor chang make intent comparison easier understand ;0
8289;virtual dtor requir class inherit ;0
8290;boost header file necessari use share ptr well make variabl add new contrib directori includ variabl use share ptr librari yet plan ;0
8291;updat depend perf log other ;0
8292;string convers quadraturetyp enumer ;0
8293;chang inform function name ;0
8294;need autoptr object fine ;0
8295;comment assert ;0
8296;fpic back keep tetgen share librari linkabl ;0
8297;use newlin print point want forc flush librari code ;0
8298;remov vec report sinc newer version icc itanium support ;0
8299;remov lib devel distclean target ;0
8300;tecio librari creat tecplot binari file appl osx ;0
8301;png output function gnuplotio ;0
8302;chang gnuplotio constructor take bit flag indic plot properti ;0
8303;oop extra semi colon macro ;0
8304;explicit instanti seem necessari icc tacc ;0
8305;forward declar node need xlc ibm appar ;0
8306;vikram andrea these ;0
8307;chang reduc basi wshadow ;0
8308;chang reduc basi wshadow ;0
8309;chang reduc basi wshadow ;0
8310;chang reduc basi wshadow ;0
8311;chang transient wshadow ;0
8312;chang vector wshadow ;0
8313;chang vector wshadow ;0
8314;chang reduc basi wshadow ;0
8315;updat releas note ;0
8316;petsc xxxdestroy imbroglio occur around petsc ;0
8317;mark memorysolutionhistori still experiment ;0
8318;updat public ;0
8319;minor chang ;0
8320;slew header file interdepend reduct warn may includ header file user code due remov mani unnecessari prior inclus ;0
8321;reduc header file depend instead boundaryinfo object meshbas autoptr maintain level safeti regard garbag collect remov boundari info depend mesh base code use mesh boundari info xxx syntax chang mesh boundari info xxx idea use system hold autoptr rather nake pointer ;0
8322;cxx target libmesh config echo cxx makefil ;0
8323;chang take user specifi order finit element famili ;0
8324;includ util complex number ;0
8325;support edg element cubic lagrang element ;0
8326;dofmap extract local vector ;0
8327;remov deprec oper equationsystem ;0
8328;chang compon mask compon scale allow user specifiy constant scale factor variabl system variabl omit error comput compon scale var ;0
8329;chang compon mask compon scale ;0
8330;chang fals ;0
8331;merg branch master http github com libmesh libmesh ;0
8332;updat document ;0
8333;chang diff system wshadow ;0
8334;chang diff context wshadow ;0
8335;chang mesh gener wshadow ;0
8336;chang mesh modif wshadow ;0
8337;chang mesh refin wshadow ;0
8338;chang mesh smoother vsmoother wshadow ;0
8339;chang mesh smoother laplac wshadow ;0
8340;chang mesh tetgen interfac wshadow ;0
8341;chang mesh triangl hole wshadow ;0
8342;chang wshadow ;0
8343;merg branch master github com libmesh libmesh ;0
8344;add includ ;0
8345;chang nemesi helper wshadow ;0
8346;chang tecplot wshadow ;0
8347;includ licens foo comment preprocessor block ;0
8348;chang parallel mesh wshadow ;0
8349;chang postscript wshadow ;0
8350;mark new api experiment ;0
8351;chang serial mesh wshadow ;0
8352;chang tetgen wshadow ;0
8353;chang ucd wshadow ;0
8354;merg branch master github com libmesh libmesh ;0
8355;chang unstructur mesh wshadow ;0
8356;chang dens matrix wshadow ;0
8357;chang distribut vector wshadow ;0
8358;chang distribut vector wshadow ;0
8359;chang laspack matrix wshadow ;0
8360;chang mesh data wshadow ;0
8361;chang mesh data tetgen support wshadow ;0
8362;chang mesh commun wshadow ;0
8363;chang abaqu wshadow ;0
8364;chang xyz shape wshadow ;0
8365;chang xyz shape wshadow ;0
8366;maintain subdomain extrud ;0
8367;chang xyz shape wshadow ;0
8368;chang cell hex wshadow ;0
8369;chang edg wshadow ;0
8370;chang elem wshadow ;0
8371;chang face quad wshadow ;0
8372;chang node wshadow ;0
8373;chang elem refin wshadow ;0
8374;chang sphere wshadow ;0
8375;chang diva wshadow ;0
8376;chang medit wshadow ;0
8377;chang boundari info wshadow ;0
8378;chang ensight wshadow ;0
8379;chang fro wshadow ;0
8380;chang exodusii helper wshadow ;0
8381;trivial chang save intel ;0
8382;merg branch master github com libmesh libmesh ;0
8383;chang gmsh wshadow ;0
8384;chang gmv wshadow ;0
8385;chang gnuplot wshadow ;0
8386;chang matlab wshadow ;0
8387;chang legaci xdr wshadow ;0
8388;chang laspack vector wshadow ;0
8389;chang petsc vector wshadow ;0
8390;chang petsc matrix wshadow ;0
8391;latest make doc ;0
8392;chang construct base wshadow ;0
8393;chang evalu wshadow ;0
8394;chang eim construct wshadow ;0
8395;chang transient evalu wshadow ;0
8396;chang transient construct wshadow ;0
8397;chang nanoflann hpp wshadow ;0
8398;add type ;0
8399;merg branch master ssh github com libmesh libmesh ;0
8400;remov uniniti dphi warn projectfemsolut ;0
8401;merg branch master github com libmesh libmesh ;0
8402;merg branch master ssh github com libmesh libmesh ;0
8403;adjoint vikram garg ;0
8404;chang fem function base wshadow ;0
8405;chang refer counter wshadow ;0
8406;chang nanoflann hpp wshadow ;0
8407;chang type vector wshadow ;0
8408;chang quadratur trap wshadow ;0
8409;chang quadratur trap wshadow ;0
8410;chang adapt time solver wshadow ;0
8411;chang petsc nonlinear solver wshadow ;0
8412;chang petscdmlibmesh wshadow ;0
8413;chang unsteadi solver wshadow ;0
8414;remov stray charact ;0
8415;chang continu system wshadow ;0
8416;chang construct wshadow ;0
8417;merg branch master github com libmesh libmesh ;0
8418;chang type tensor wshadow ;0
8419;chang quadratur conic wshadow ;0
8420;chang quadratur wshadow ;0
8421;merg branch master github com libmesh libmesh ;0
8422;make exodusii reader recogn type element ;0
8423;merg pull request pbauman femfunct ;0
8424;chang quadratur clough wshadow ;0
8425;guess use lead underscor prefix class function prototyp ;0
8426;chang quadratur clough wshadow ;0
8427;store old time step must preced advanc ;0
8428;merg branch master ssh github com libmesh libmesh ;0
8429;chang quadratur conic wshadow ;0
8430;chang quadratur conic wshadow ;0
8431;chang quadratur gauss wshadow ;0
8432;chang deriv construct wshadow ;0
8433;chang quadratur gauss wshadow ;0
8434;chang quadratur gauss wshadow ;0
8435;chang quadratur wshadow ;0
8436;chang quadratur grid wshadow ;0
8437;chang quadratur grid wshadow ;0
8438;chang quadratur monomi wshadow ;0
8439;chang quadratur monomi wshadow ;0
8440;chang quadratur monomi wshadow ;0
8441;chang quadratur simpson wshadow ;0
8442;chang quadratur simpson wshadow ;0
8443;chang deriv evalu wshadow ;0
8444;extra document ctor ofinclud mesh gnuplot ;0
8445;made project vector function protect sinc current work call system reinit process ;0
8446;support clough tocher function well cubic look like clough tocher edg anyway ;0
8447;replac vector tensor header forward declar ;0
8448;explicit cast comparison avoid gcc warn ;0
8449;add hierarch function allow debug mode warn non hierarch element use hierarchi requir algorithm ;0
8450;rework bernstein element quadrilater work maximum possibl order current ;0
8451;minor chang quad bernstein ;0
8452;add hpselector class yet work attempt real refin ;0
8453;use hpselector class tri real refin request ;0
8454;make sure got definit tensor ;0
8455;test easier debug meshrefin class ;0
8456;explain matchedhp config file comment ;0
8457;add wuniniti dbg gcc flag ;0
8458;revert last chang know wuniniti work ;0
8459;add discontinuitymeasur class debug purpos ;0
8460;constrain dof activ elem ;0
8461;add weight make refin less like ;0
8462;dofmap tri constrain inact element appropri ;0
8463;reran make depend catch recent updat ;0
8464;allow incorrectli tag quad element exodusii input file creat gridgen function equival exodu quad type ;0
8465;enabl comparison fetyp ;0
8466;commit manufactur cvssvn creat tag pre diff system ;0
8467;initi work new differentiablesystem diffsolv timesolv framework api probabl chang code may work yet commit mesag probabl typo ;0
8468;close petsc vector necessari ;0
8469;break destructor code easier debug ;0
8470;subclass timesolv steadi state solv ;0
8471;steadi solver depend ;0
8472;support cell center data work binari discontinu gmv file yet ;0
8473;support arbitrari clough element type specifi input file ;0
8474;help comment ;0
8475;add hermit element non singular problem option ;0
8476;exacterrorestim class ;0
8477;replac nonlinear solver includ nonlinearsolv forward declar ;0
8478;replac vector valu includ gradient forward declar ;0
8479;replac header includ forward declar transient system ;0
8480;add includ linear implicit system longer get brought transient system ;0
8481;add includ file longer get brought transient system ;0
8482;need constrain total polynomi order element level ;0
8483;add option add extra quadratur order default quadratur rule accur error integr exact solut ;0
8484;remov assumpt constraint row nonempti ;0
8485;write refin level gmv output refin mesh ;0
8486;first order equival type function ;0
8487;made subdivis second order element option ;0
8488;use old refin level get old dof indic ;0
8489;extend hermit element use high order polynomi ;0
8490;jacobi precondit slow ;0
8491;miss column matlab comment ;0
8492;virtual keyword destructor ;0
8493;high order hierarch triangl replac exist hierarch triangl code ;0
8494;replac weird expon calcul lookup tabl ;0
8495;switch lookup tabl hierarch basi function number ;0
8496;use first order element describ geometri ;0
8497;warn comment limit simplex support extend tri ideal tet ;0
